timestamp,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz
7.40000000,-0.60455227,0.79656547,1.50000000,-0.23896964,-0.18136568,0.00000000
7.43333333,-0.61248757,0.79048022,1.50000000,-0.23714407,-0.18374627,0.00000000
7.46666667,-0.62036161,0.78431593,1.50000000,-0.23529478,-0.18610848,0.00000000
7.50000000,-0.62817362,0.77807320,1.50000000,-0.23342196,-0.18845209,0.00000000
7.53333333,-0.63592282,0.77175266,1.50000000,-0.23152580,-0.19077684,0.00000000
7.56666667,-0.64360842,0.76535495,1.50000000,-0.22960649,-0.19308253,0.00000000
7.60000000,-0.65122966,0.75888071,1.50000000,-0.22766421,-0.19536890,0.00000000
7.63333333,-0.65878578,0.75233058,1.50000000,-0.22569917,-0.19763573,0.00000000
7.66666667,-0.66627602,0.74570521,1.50000000,-0.22371156,-0.19988281,0.00000000
7.70000000,-0.67369964,0.73900528,1.50000000,-0.22170158,-0.20210989,0.00000000
7.73333333,-0.68105588,0.73223144,1.50000000,-0.21966943,-0.20431676,0.00000000
7.76666667,-0.68834402,0.72538439,1.50000000,-0.21761532,-0.20650321,0.00000000
7.80000000,-0.69556333,0.71846479,1.50000000,-0.21553944,-0.20866900,0.00000000
7.83333333,-0.70271308,0.71147335,1.50000000,-0.21344201,-0.21081392,0.00000000
7.86666667,-0.70979256,0.70441077,1.50000000,-0.21132323,-0.21293777,0.00000000
7.90000000,-0.71680106,0.69727774,1.50000000,-0.20918332,-0.21504032,0.00000000
7.93333333,-0.72373788,0.69007498,1.50000000,-0.20702250,-0.21712136,0.00000000
7.96666667,-0.73060233,0.68280322,1.50000000,-0.20484097,-0.21918070,0.00000000
8.00000000,-0.73739372,0.67546318,1.50000000,-0.20263895,-0.22121811,0.00000000
8.03333333,-0.74411137,0.66805559,1.50000000,-0.20041668,-0.22323341,0.00000000
8.06666667,-0.75075460,0.66058120,1.50000000,-0.19817436,-0.22522638,0.00000000
8.10000000,-0.75732277,0.65304075,1.50000000,-0.19591223,-0.22719683,0.00000000
8.13333333,-0.76381520,0.64543500,1.50000000,-0.19363050,-0.22914456,0.00000000
8.16666667,-0.77023125,0.63776470,1.50000000,-0.19132941,-0.23106938,0.00000000
8.20000000,-0.77657028,0.63003063,1.50000000,-0.18900919,-0.23297109,0.00000000
8.23333333,-0.78283166,0.62223356,1.50000000,-0.18667007,-0.23484950,0.00000000
8.26666667,-0.78901475,0.61437426,1.50000000,-0.18431228,-0.23670442,0.00000000
8.30000000,-0.79511894,0.60645352,1.50000000,-0.18193606,-0.23853568,0.00000000
8.33333333,-0.80114362,0.59847214,1.50000000,-0.17954164,-0.24034308,0.00000000
8.36666667,-0.80708818,0.59043092,1.50000000,-0.17712928,-0.24212645,0.00000000
8.40000000,-0.81295204,0.58233065,1.50000000,-0.17469919,-0.24388561,0.00000000
8.43333333,-0.81873460,0.57417215,1.50000000,-0.17225164,-0.24562038,0.00000000
8.46666667,-0.82443529,0.56595623,1.50000000,-0.16978687,-0.24733059,0.00000000
8.50000000,-0.83005354,0.55768372,1.50000000,-0.16730512,-0.24901606,0.00000000
8.53333333,-0.83558878,0.54935544,1.50000000,-0.16480663,-0.25067663,0.00000000
8.56666667,-0.84104046,0.54097222,1.50000000,-0.16229167,-0.25231214,0.00000000
8.60000000,-0.84640804,0.53253491,1.50000000,-0.15976047,-0.25392241,0.00000000
8.63333333,-0.85169098,0.52404434,1.50000000,-0.15721330,-0.25550729,0.00000000
8.66666667,-0.85688875,0.51550137,1.50000000,-0.15465041,-0.25706663,0.00000000
8.70000000,-0.86200084,0.50690685,1.50000000,-0.15207206,-0.25860025,0.00000000
8.73333333,-0.86702672,0.49826164,1.50000000,-0.14947849,-0.26010802,0.00000000
8.76666667,-0.87196590,0.48956661,1.50000000,-0.14686998,-0.26158977,0.00000000
8.80000000,-0.87681789,0.48082261,1.50000000,-0.14424678,-0.26304537,0.00000000
8.83333333,-0.88158220,0.47203054,1.50000000,-0.14160916,-0.26447466,0.00000000
8.86666667,-0.88625834,0.46319126,1.50000000,-0.13895738,-0.26587750,0.00000000
8.90000000,-0.89084587,0.45430567,1.50000000,-0.13629170,-0.26725376,0.00000000
8.93333333,-0.89534431,0.44537464,1.50000000,-0.13361239,-0.26860329,0.00000000
