timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
1.50000000,0.90044710,0.43496553,1.50000000,-0.13043732,0.27016373,-0.00000001,0.00000000,0.00006013,4,0.00076242,0.00763718,0.00000000,0.00000000,0.00000000,0.00000156,0.00000155,0.00000155
1.53333333,0.89605250,0.44394811,1.50000000,-0.13320809,0.26880580,0.00000006,0.00000000,0.00002567,4,0.00075546,0.00856801,0.00000000,0.00000000,0.00000000,0.00000153,0.00000152,0.00000152
1.56666667,0.89156829,0.45288629,1.50000000,-0.13581594,0.26749903,-0.00000001,0.00000000,0.00005753,4,0.00074412,0.00765680,0.00000000,0.00000000,0.00000000,0.00000150,0.00000149,0.00000149
1.60000000,0.88699492,0.46177918,1.50000000,-0.13855669,0.26608947,0.00000006,0.00000001,0.00002465,4,0.00075146,0.00854782,0.00000000,0.00000000,0.00000000,0.00000147,0.00000146,0.00000146
1.63333333,0.88233286,0.47062589,1.50000000,-0.14114010,0.26472757,-0.00000001,0.00000000,0.00005514,4,0.00074421,0.00767510,0.00000000,0.00000000,0.00000000,0.00000144,0.00000143,0.00000143
1.66666667,0.87758256,0.47942554,1.50000000,-0.14384979,0.26326632,0.00000007,0.00000000,0.00002369,4,0.00074954,0.00852908,0.00000000,0.00000000,0.00000000,0.00000141,0.00000140,0.00000140
1.70000000,0.87274451,0.48817725,1.50000000,-0.14640770,0.26185045,-0.00000001,0.00000000,0.00005293,4,0.00074092,0.00769212,0.00000000,0.00000000,0.00000000,0.00000139,0.00000137,0.00000137
1.73333333,0.86781918,0.49688014,1.50000000,-0.14908550,0.26033796,0.00000007,0.00000000,0.00002283,4,0.00074296,0.00851166,0.00000000,0.00000000,0.00000000,0.00000136,0.00000135,0.00000135
1.76666667,0.86280707,0.50553334,1.50000000,-0.15161639,0.25886834,-0.00000001,0.00000000,0.00005089,4,0.00074438,0.00770801,0.00000000,0.00000000,0.00000000,0.00000134,0.00000132,0.00000132
1.80000000,0.85770868,0.51413599,1.50000000,-0.15426174,0.25730557,0.00000007,0.00000000,0.00002209,4,0.00074496,0.00849542,0.00000000,0.00000000,0.00000000,0.00000131,0.00000130,0.00000130
1.83333333,0.85252452,0.52268723,1.50000000,-0.15676438,0.25578291,-0.00000001,0.00000000,0.00004898,4,0.00075071,0.00772297,0.00000000,0.00000000,0.00000000,0.00000129,0.00000128,0.00000127
1.86666667,0.84725511,0.53118620,1.50000000,-0.15937615,0.25416990,0.00000007,0.00000000,0.00002134,4,0.00073679,0.00848016,0.00000000,0.00000000,0.00000000,0.00000127,0.00000125,0.00000125
1.90000000,0.84190098,0.53963205,1.50000000,-0.16184963,0.25259537,-0.00000001,0.00000001,0.00004720,4,0.00082487,0.00773697,0.00000000,0.00000000,0.00000000,0.00000125,0.00000123,0.00000123
1.93333333,0.83646265,0.54802394,1.50000000,-0.16442695,0.25093267,0.00000008,0.00000000,0.00002070,4,0.00105567,0.00846588,0.00000000,0.00000000,0.00000000,0.00000122,0.00000121,0.00000121
1.96666667,0.83094068,0.55636102,1.50000000,-0.16686981,0.24930654,-0.00000001,0.00000000,0.00004555,4,0.00074271,0.00775013,0.00000000,0.00000000,0.00000000,0.00000121,0.00000119,0.00000119
2.00000000,0.82533561,0.56464247,1.50000000,-0.16941214,0.24759519,0.00000008,0.00000001,0.00002016,4,0.00074175,0.00845240,0.00000000,0.00000000,0.00000000,0.00000119,0.00000117,0.00000117
2.03333333,0.81964802,0.57286746,1.50000000,-0.17182324,0.24591818,-0.00000001,0.00000000,0.00004398,4,0.00090204,0.00776268,0.00000000,0.00000000,0.00000000,0.00000117,0.00000115,0.00000115
